,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
832,0,31,54,4.0,2565798.0,695.0,1721.0229470000004,31.108841187032343,0.23343613882610473
833,0,22,51,1.0,2565799.0,675.0,2515.377375,22.0096001781041,0.3294328509936088
834,0,22,38,12.0,2565800.0,679.0,942.7399330000001,23.341807984815574,0.29422808926108474
835,1,19,54,4.0,2565800.0,679.0,2097.116007,19.177069640588993,0.37400455798397586
836,0,25,43,7.0,2565800.0,679.0,2014.5742090000003,25.41067688984298,0.2817190306754134
837,0,28,27,23.0,2565802.0,678.0,880.16969,31.74117987725094,0.20332595745297852
838,0,27,55,5.0,2565802.0,674.0,2011.1117029999996,27.194898418637273,0.26573219989170394
839,0,28,29,21.0,2565805.0,682.0,1972.813986,31.15,0.21099764997147002
840,0,25,40,10.0,2565805.0,682.0,392.1281560000002,25.83118270617898,0.27289633231810645
841,0,21,62,12.0,2565806.0,683.0,1406.9000219999998,22.401785643113364,0.3049000780893932
842,0,23,59,9.0,2565807.0,676.0,621.190633,23.732309200749935,0.2971401110145354
843,0,21,66,16.0,2565807.0,714.0,782.640789,23.434163095788165,0.27941139649080066
844,1,18,58,8.0,2565807.0,676.0,1212.024238,18.73606148580859,0.3720583303252588
845,0,21,70,20.0,2565807.0,714.0,1448.682806,24.698178070456937,0.25217326733637657
846,0,24,35,15.0,2565807.0,714.0,438.06545700000015,25.904874058755816,0.26103128257913577
847,0,23,53,3.0,2565807.0,676.0,1438.002316,23.082515027613432,0.31345289927344094
848,0,24,82,32.0,2565808.0,712.0,1326.007393,31.759093186046734,0.1747195904313471
849,0,27,42,8.0,2565809.0,682.0,2783.180725,27.496181553081147,0.2601013451200786
850,0,28,25,25.0,2565810.0,701.0,2594.0795,32.37379341380926,0.19556098405072614
851,0,7,14,36.0,2565811.0,684.0,2765.514723,24.424577785501224,0.0876403705726011
852,0,22,60,10.0,2565811.0,684.0,688.9621569999999,22.940139493908923,0.30425743192146093
853,0,30,47,3.0,2565813.0,714.0,1017.1181320000001,30.06330820119436,0.2418032764761214
854,0,22,77,27.0,2565813.0,692.0,1632.9419340000004,28.142538975721436,0.20395506402055144
855,0,22,48,2.0,2565816.0,695.0,369.43413899999996,22.038375620721233,0.3286111101929026
856,1,25,58,8.0,2565817.0,676.0,1527.27585,25.535073918044567,0.2790669888892132
857,0,18,34,16.0,2565817.0,676.0,736.9742080000001,20.788458336298053,0.3048332204102184
858,0,25,61,11.0,2565820.0,676.0,277.702757,26.002355662516425,0.26941817111147837
859,0,21,24,26.0,2565820.0,676.0,1856.3817440000003,26.955704405561356,0.21228389436856282
860,0,18,30,20.0,2565822.0,696.0,2048.680665,22.20360331117452,0.26811184830480883
861,0,18,86,36.0,2565824.0,679.0,1520.043467,29.522195040342105,0.1523473228416179
862,0,27,35,15.0,2565826.0,678.0,2216.351562,28.706488813506954,0.23913422320939454
863,0,19,27,23.0,2565827.0,756.0,364.83439899999985,24.176486510657416,0.238877293149603
