"","ar_sc","ar_xG","ar_extxG","ar_emp"
"3112",-1.09,17.29,-17.26,-12.75
"3113",17.4,-11.21,-35.22,5.26
"3114",-1.31,-3.74,13.22,3.75
"3115",-0.62999999999999,-19.72,-16.29,18.12
"3116",-28.22,17.59,12.64,21.41
"3117",-29.2,37.3,-18.14,-8.64
"3118",44.3,4.64000000000001,-13.07,0.819999999999983
"3119",58.85,9.57,16.19,11.87
"3120",-1.94,28.4,21.88,21.16
"3121",12.92,-10.82,9.68000000000001,55.11
"3122",21.11,-35.45,3.33,-16.82
"3123",-50.43,11.77,-3.54,26.7
"3124",50.74,-16.33,-35.91,-28.15
"3125",-24.37,26,-3.98,-30.06
"3126",12.06,40.53,4.04999999999999,-47.92
"3127",-35.34,0.210000000000018,-19.55,58.55
"3128",24.24,24.75,34.21,-4.62999999999998
"3129",3.38,14.9,-20.25,4.26999999999999
"3130",-23.92,-36.11,40.79,-33.53
"3131",-41.76,-13.15,-10.29,2.15999999999999
"3132",-26.51,13.67,10.53,17.74
"3133",-36,33.22,25.11,-0.180000000000001
"3134",-1.64999999999999,29.72,10.72,-20.04
"3135",-36.45,-13.11,18.69,-14.13
"3136",-11.79,-48.48,-25.43,-6.11
"3137",-28.96,13.82,-6.2,18.4
"3138",-46.32,13.12,-1.41999999999999,-10.88
"3139",-32.06,41.23,-11.62,-20.5
"3140",-12.27,16.68,16.44,-27.22
"3141",1.71,21.71,7.14,-1.41
"3142",-10.54,59.13,10.07,8.94
"3143",-10.95,34.41,-3.94999999999999,33.44
"3144",-7.5,14.98,15.86,16.72
"3145",4.11,22.49,17.65,-10.66
"3146",-63.88,-1.17999999999999,-5.53,13.06
"3147",21.53,22.91,-19.95,-32.37
"3148",-35.48,10.19,-27.6,19.84
"3149",16.49,-20.75,-17.49,45.74
"3150",-23.93,-24.37,18.61,-37.14
"3151",-13.83,1.82000000000001,13.38,47.39
"3152",-12.33,8.04,14.08,-47.02
"3153",16.21,13.22,-25.9,-46.11
"3154",-3.33,-18.31,2.12,71.41
"3155",-5.21000000000001,0.100000000000001,26.01,-10.32
"3156",8.87999999999999,-9.92,-6.46999999999999,0.170000000000008
"3157",-22.44,4.98,13.97,50.37
"3158",-28.1,-0.800000000000002,0.169999999999996,-16.22
"3159",-4.54999999999999,3.71,-9.1,54.29
"3160",2.51,37.86,-24.47,-12.83
"3161",-15.57,4.34,5.91999999999999,30.43
"3162",8.38000000000001,5.17999999999999,-1.79,53.32
"3163",18.8,42.74,-9.4,-22.64
"3164",-5.97,14.4,0.640000000000006,-48.12
"3165",48.82,27.64,-10.88,61.55
"3166",29.46,27.55,18.63,2.76
"3167",-24.44,-4.15,10.71,24.37
"3168",-6.99,-22.59,-17.23,30.86
"3169",-19.22,13.85,7.92,20.51
"3170",20.7,-1.06999999999997,-33.3,-23.2
"3171",14.4,-14.21,-22.88,-26.41
"3172",-7.29999999999999,21.46,33.62,41.12
"3173",31.64,-0.519999999999991,5.25,-12.45
"3174",20.04,6.33000000000001,35.32,51.7
"3175",-1.25,5.94,-14.51,51.28
"3176",3.79,6.01,-27.06,-13.97
"3177",-22.27,-11.75,19.22,57.83
"3178",31.07,-1.85,-28.82,26.43
"3179",13.99,32.02,0.539999999999992,4.44999999999999
"3180",33.73,-9.72,21.48,18.69
"3181",0.300000000000003,-9.04,17.12,-41
"3182",-6.42,0.809999999999999,16,23.52
"3183",66.62,-4.95,-30.07,5.31
"3184",-35.95,41.53,-16.62,21.69
"3185",-3.44,-18.36,-13.98,-26.8
"3186",-5.74,15.11,13.32,16.74
"3187",-1.9,10.6,7.84,44.36
"3188",15.15,4.07,-16.43,-32.29
"3189",-14.57,-28.85,20.37,-35.07
"3190",-22.23,-22.42,-15.11,-34.12
"3191",-14.27,30.51,12.09,33.56
"3192",-14.76,-25.6,13.56,-8.61
"3193",-11.6,8.02,4.26,4.57
"3194",5.64,6.5,-1.75,0.850000000000002
"3195",4.54000000000001,14.5,12.64,-20.97
"3196",-4.73,3.88999999999999,-7.14999999999999,-31.99
"3197",-23.26,-24.32,31.95,-39.66
"3198",35.52,32.62,-12.95,-25.02
"3199",2.79,-35.67,-5.65,-19.33
"3200",25.17,8.65,-5.95,-26.12
"3201",-20.08,4.6,18.91,-37.93
"3202",13.92,17.58,8,-60.2
"3203",7.36,28.21,3.27,11.74
"3204",-0.680000000000001,18.54,-22.93,85.11
"3205",32.32,13.32,3.32,19.65
"3206",13.51,-5.67,-19.25,49.5
"3207",-7.12999999999999,-6.32999999999999,6.58,6.10000000000001
"3208",-2.05,7.28000000000001,2.83,12.22
"3209",17.31,0.29,-7.94999999999999,-36.69
"3210",-6.11,16.68,38.21,-19.34
"3211",9.41,4.95,-4.36,47.86
"3212",-34.91,-25.5,-8.68,37.69
"3213",-37.38,-21.71,7.98,-37.4
"3214",17.31,11.54,12,-15.45
"3215",21.12,-7.62,-18.37,-54.11
"3216",-2.56,-6.93000000000001,7.20000000000001,12.58
"3217",-8.25,4.29000000000001,-7.03,-1.54
"3218",6.38999999999999,4.78,-11.53,25.4
"3219",-12.46,-24.97,-2.32,110.51
"3220",12.5,13.62,-20.23,-8.61
"3221",0.0699999999999896,13.14,12.57,-1.18999999999998
"3222",6.54,-18.64,-24.83,-14.21
"3223",4.85,-10.74,-28.49,-6.66
"3224",25.28,9.42,58.59,28.16
"3225",-25.09,-38.36,0.0300000000000036,78.7
"3226",-18.04,-40.2,4.52000000000001,-4.81999999999998
"3227",10.44,12.94,-17.93,-12.61
"3228",-4.50000000000001,15.32,-39.97,17.41
"3229",7.99,-3.59,34.77,-1.76
"3230",28.61,-2.26,8.79,12.06
"3231",-41.47,17.38,2.32,16.72
"3232",31.71,-12.47,3.67000000000001,1.47999999999999
"3233",81.47,-3.13,9.36,-31.32
"3234",5.47000000000002,-7.48,0.0600000000000032,25.32
"3235",-8.11,10.62,13.54,-24.13
"3236",-13.8,-28.57,9.22,75.96
"3237",12.14,5.4,45.51,-3.41
"3238",7.8,50.41,17.54,21.89
"3239",-4.08,5.06,-28.42,36.72
"3240",-19.3,-12.37,-1.02,-5.18
"3241",6.28,8.23,-14.25,-27.07
"3242",-40.98,-11.26,24.4,0.100000000000002
"3243",-10.99,-10.2,0.830000000000003,-17.97
"3244",-61.22,49.81,27.01,28.55
"3245",-3.54,17.55,14.31,46.05
"3246",53.92,35.64,-24.1,3.41000000000001
"3247",-35.16,19.91,51.21,-42.58
"3248",-5.83999999999999,-5.58,3.96999999999999,-12.11
"3249",57.23,17.46,9.15,-18.23
"3250",-6.4,33.26,-8.26,55.46
"3251",46.66,-29.04,-12.16,-3.72000000000001
"3252",-0.820000000000007,5.11,17.89,-16.21
"3253",9.3,-14.35,21.39,19.87
"3254",-21.97,-33.36,-18.52,-9.93
"3255",-16.83,-49.23,-7.84999999999999,-0.159999999999992
"3256",26.54,-12.22,6.75,40.17
"3257",12.42,-17.39,-14.27,22.83
"3258",-22.04,-19.83,0.119999999999997,7.95000000000002
"3259",-13.59,-27.55,23.05,-7.35
"3260",-5.97,-31.31,46.9,5.74
"3261",-8.8,-2.35999999999999,21.56,11.4
"3262",-13.86,14.78,-23.28,29.48
"3263",33.57,8.66,16.74,10.93
"3264",13.3,9.76999999999999,40.83,20
"3265",21.21,-16.41,1.62000000000001,-19.28
"3266",1.16,2.69,-17.8,-15.45
"3267",6.33,21.38,-13.45,6.89
"3268",-2.32000000000001,16.75,14.67,-14.85
"3269",8.81,8.72,18.48,13.73
"3270",-15.65,-6.37999999999999,-18.09,-13.71
"3271",-7.55000000000001,33.57,106.94,16.42
"3272",40.68,12.49,23.49,-8.24
"3273",24.86,15.58,41.28,-15.31
"3274",-5.31,17.7,21.52,42.23
"3275",2.59,6.43,11.76,-20.47
"3276",18.41,-20.25,16.13,13.07
"3277",0.030000000000002,1.93000000000001,28.43,33.34
"3278",-4.65000000000001,25.23,-15.62,8.06
"3279",-3.72,-22.93,39.33,38.37
"3280",84.51,25.76,1.33,-14.33
"3281",9.41,14.54,14.2,26.88
"3282",25.15,7.58,-45.97,-12.93
"3283",-5.25,14.37,7.16000000000001,12.65
"3284",-25.89,14.16,-6.66,10.15
"3285",-43.77,-23.26,-29.13,57.68
"3286",-16.68,-19.08,16.57,-22.95
"3287",27.89,55.27,-16.39,10.64
"3288",5.90000000000001,10.09,-19.4,30.03
"3289",18.43,69.96,-28.61,1.41000000000001
"3290",-5.47,-47.07,-9.27,-20.68
"3291",-18,-14.66,12.68,-7.39
"3292",-40.16,-14.69,3.84,16.6
"3293",-20.61,16.51,1.34999999999999,-12.37
"3294",4.58,8.1,-0.869999999999997,38.71
"3295",-24.48,-34.75,21.59,29
"3296",9.22,-13.85,2.09000000000001,-7.01
"3297",-3.8,0.920000000000003,7.23,-59.4
"3298",-3.44,5.62,-15.36,20.87
"3299",-20.6,-16.86,26.87,63.02
"3300",-3.83999999999999,2.5,26.27,-7.09
"3301",9.43,-17.17,-18.8,8.07
"3302",6,25.76,-13.31,-7.57
"3303",11.51,-23.86,-5.7,41.6
"3304",54.88,-18.62,8.49,9.17
"3305",-3.35,-39.32,-16.47,36.8
"3306",-33.69,36.96,-34.42,16.68
"3307",-13.6,3.42,-16.1,-38.93
"3308",-9.08,-10.69,21.31,37.32
"3309",11.02,-50.66,4.01,-32.91
"3310",7.07999999999999,6.96,-14.68,75.43
"3311",-14.06,34.81,44.6,-0.650000000000002
"3312",-24.19,12.68,29.84,-25.34
"3313",-27.69,-32.86,-21.55,75
"3314",-8.19,-23.28,-19.2,-9.51
"3315",10.55,9.68999999999998,18.85,-23.43
"3316",-19.77,1.71999999999999,-9.49000000000001,-29.17
"3317",17.85,-16.21,-6.33,41.99
"3318",56.7,43.25,10.82,-17.64
"3319",13.59,-6.84,3.04,17.99
"3320",-13.48,32.17,21.43,-42.71
"3321",69.93,-18.72,6.73,49.4
"3322",-24.82,-6.87,11.68,-16.05
"3323",-30.76,-11.76,-16.32,-54.39
"3324",20.87,-13.16,-32.94,-22.88
"3325",21.42,24.81,18.01,58.8
"3326",-36.91,17.91,-32.31,-13.26
"3327",9.28,0.599999999999999,-14.78,-9.41
"3328",-4.16,-3.24000000000001,15.51,6.14
"3329",5.64,48.73,-27.98,47.12
"3330",-1.88,3.65999999999999,-18.91,-46.19
"3331",11.73,-5.03,-23.42,-5.21
"3332",-7.93,1.72000000000001,-27.85,-26.8
"3333",-28.43,-3.30999999999999,-2.34,-17.29
"3334",-30.94,1.39,-13.28,11.72
"3335",-5.97,0.559999999999996,-0.509999999999992,78.54
"3336",-21.63,34.82,-27.32,22.98
"3337",3.01,10.23,-4.41,-30.16
"3338",27.7,-7.07999999999999,-24.2,-4.16
"3339",-13.33,24.7,-8.48,22.31
"3340",26.65,-4.38,-16.99,35.7
"3341",31.25,-10.27,18.57,22.51
"3342",2.98,-6.34,-26.13,-17.77
"3343",2.34,-0.469999999999996,20.06,-23.22
"3344",-0.759999999999997,-36.92,6.36,-5.12000000000001
"3345",12.29,10,-12.95,-19.07
"3346",32.07,-3.93,-4.11,6.77
"3347",44.96,18.98,-4.63999999999999,58.96
"3348",66.79,-25.35,-5.32,17.13
"3349",29.21,-21.38,-32.66,12.01
"3350",6.93000000000001,-23.61,-37.95,25.15
"3351",-24.08,24.12,25.79,10.76
"3352",-37.73,-13.52,46.64,-14.08
"3353",38.2,0.710000000000013,-12.21,23.78
"3354",7.36999999999999,16.52,-3.28,-4.09
"3355",18.73,11.23,15.35,47.47
"3356",-13.42,-11.44,14.82,29.4
"3357",-25.03,-8.72,10.21,1.29999999999999
"3358",-20.17,15.61,34.19,2.12
"3359",34.33,19.32,-21.45,44.17
"3360",-13.91,10.21,7.33,48.6
"3361",10.05,24.45,34.29,7.79000000000001
"3362",-16.77,8.27999999999999,-28.65,-0.239999999999998
"3363",-29.09,9.93000000000001,-0.629999999999996,47.6
"3364",-17.43,-15.84,-15.82,40.89
"3365",-12.79,32,-24.57,14.56
"3366",8.54999999999999,14.65,-1.08,19.17
"3367",-24.53,4.55,-12.09,-27.19
"3368",0.320000000000004,21.49,1.1,-55.99
"3369",27.34,-14.18,-13.69,34.74
"3370",10.79,5.27000000000001,2.84,30.39
"3371",-22.78,-4.09,-7.19,-14.87
"3372",-7.93,3.52,-1.7,-11.24
"3373",20.06,-5.83999999999999,25.5,0.419999999999993
"3374",14.09,21.56,-14.24,15.14
"3375",-32.91,-20.36,-21.35,67.52
"3376",14.81,1.43,-14.22,-7.69
"3377",-41.14,-31.14,-4.39,50.58
"3378",-26.44,-5.46,9.83000000000001,14.21
"3379",-8.2,34.37,19.49,6.42
"3380",-12.8,-17.84,10.11,27.08
"3381",18.47,-38.15,-5.42,9.38
"3382",14.89,-40.83,5.8,-17.07
"3383",-59.92,-2.73,13.5,-2.45
"3384",-14.09,29.88,48.67,22.95
"3385",11.18,17.6,-12.48,-20.84
"3386",-24.36,23.66,12.08,55.22
"3387",31.31,-8.68,21.94,4.31999999999999
"3388",13.53,18.18,12.75,-51.22
"3389",-26.34,-18.24,24.35,32.58
"3390",-9.42,8.28000000000001,-38.3,15.64
"3391",21.49,-14.64,22.62,-4.01
"3392",7.16000000000001,6.12,33.78,10.54
"3393",1.43,-11.71,-5.46999999999999,-17.14
"3394",0.989999999999998,5.88,50.83,-37.15
"3395",20.75,-5.21,-30.36,-22.12
"3396",-8.67,-2.32,21.08,19.05
"3397",19.27,26.59,-5.68999999999999,-23.07
"3398",-5.12,15.07,-18.69,79.91
"3399",-9.4,-0.189999999999993,-4.53,-13.14
"3400",72.21,4.61,-27.05,-7.7
"3401",-9.39,15.15,2.46,-16.7
"3402",-17.71,11.27,-22.51,-8.37
"3403",18.13,0.580000000000001,-17.15,-53.47
"3404",17.01,6.28000000000001,16.64,-9.75
"3405",-27.21,-2.80999999999999,11.35,-10.93
"3406",33.34,-27.36,26.53,20.11
"3407",53.2,19.6,-13.47,-43.6
"3408",-30.97,26.65,-38.08,-14.52
"3409",-15.5,2.4,-5.75,11.87
"3410",-37.94,-6.91,14.32,34.28
"3411",-1.48,9.7,-15.63,-13.64
"3412",29.74,-26.37,7.54999999999999,-5.72
"3413",-8.45999999999999,-4.29,58.69,-28.91
"3414",22.9,26.64,-23.03,32.87
"3415",-0.789999999999998,1.84,-24.76,-33.7
"3416",23.44,-1.94,-12.65,-28.84
"3417",-5.70999999999999,9.63,0.080000000000001,-7.84
"3418",-25.88,-8.21,8.18000000000002,36.54
"3419",13.91,4.57,6.61000000000001,-28.89
"3420",-7.12,28.54,3,33.88
"3421",-8.13,-24.13,28.9,-9.49
"3422",-20.22,-41.63,-38.95,-29.91
"3423",-34.37,4.28000000000001,3.74,46.61
"3424",-17.19,-2.91,6.77,-58.26
"3425",45.24,28.51,-6.91,14.06
"3426",38.21,24.51,11.64,2.35
"3427",32.36,-19.82,6.1,20.33
"3428",10.1,-5.28,-34.3,-9.14
"3429",25.91,32.02,-7.28999999999999,-5.63
"3430",31.87,-0.439999999999999,-26.73,1.67000000000002
"3431",21.82,-45.67,7.14,41.42
"3432",13.09,-2.69,-31.26,-15.87
"3433",-10.26,-0.619999999999991,-41.81,48.77
"3434",-4.17,-29.8,41.72,24.71
"3435",28.19,0.269999999999999,5.32,17.63
"3436",-10.28,6.84,-35,2.30999999999999
"3437",12.69,6.2,-13.35,-31.79
"3438",43.09,18.4,2.54,-13.2
"3439",-0.740000000000001,-12.57,18.17,5.67
"3440",-11.64,5.13,23.58,34.69
"3441",-6.19,6.8,13.46,-32.58
"3442",48.38,-33.93,-22.19,51.92
"3443",21.13,22.26,-1.83,5.71
"3444",5.27999999999999,-4.50999999999999,34.19,62.34
"3445",2.56,13.41,41.13,-12.21
"3446",5.65,25.5,13.28,9.1
"3447",-7.23,19.57,-33.56,24.5
"3448",-7.32,26.78,10.49,-11.23
"3449",-18.19,4.16000000000001,9.15999999999999,-7.97
"3450",33.12,9.7,38.8,-8.48
"3451",20.22,17.28,-21.52,5.59
"3452",-6.35,-19.89,-39.63,24.39
"3453",-15.44,-38.55,-12.13,-12.77
"3454",-10.81,3.05999999999999,-0.669999999999987,12.36
"3455",25.8,-27.16,1.48000000000001,53.51
"3456",-20.84,22.52,18.3,18.56
"3457",-3.37999999999999,-13.39,-16.6,38.6
"3458",8.68,17.4,1.82000000000001,36.05
"3459",-12,9.88,-2.46,-27.43
"3460",-13.91,-13.17,-26.68,-3.57
"3461",38.58,-19.59,17.27,14.96
"3462",-17.04,7.1,2.53,18.2
"3463",61.59,-10.78,23.82,3.56000000000001
"3464",-28.75,-6.82999999999999,-25.22,9.43
"3465",55.61,3.43,-28.44,-6.12
"3466",57.39,51.51,24.43,51.41
"3467",-23.68,-9.49,26.64,7.17000000000001
"3468",-27.64,2.63,-10.4,81.4
"3469",19.23,46.52,-3.54,-10.1
"3470",-11.91,-13.28,11.45,7.43
"3471",9.31999999999999,-0.699999999999995,5.82,42.64
"3472",15.31,2.90000000000001,-15.86,46.12
"3473",-1.1,10.15,70.84,37.25
"3474",-17.03,22.69,-9.19,43.11
"3475",19.37,-3.94,30.27,49.22
"3476",23.55,51.17,-2.72,11.81
"3477",27.39,-10.72,-12.35,56.27
"3478",11.64,-0.199999999999999,-32.46,-0.219999999999998
"3479",15.86,-3.13,-3.48999999999999,-8.28999999999999
"3480",-20.66,-3.86,-0.719999999999996,-12.67
"3481",-1.07,-7.32,0.680000000000003,49.11
"3482",10.52,-8.63,-13.45,1.21
"3483",-4.9,-7.43,-3.58,-27.83
"3484",-21.54,-9.18,-3.01,100.07
"3485",28.53,-9.03,31.95,18.49
"3486",3.70000000000001,21.12,4.67,70.34
"3487",-7.87,29.58,14.76,-21.16
"3488",48.74,-30.99,1.21,7.9
"3489",-3.07,10.86,-24.67,-14.86
"3490",6.16,-8.09,-19.15,-6.59
"3491",44.55,-0.380000000000005,19.91,-31.86
"3492",-35.51,5.57,-14.82,-0.179999999999993
"3493",-0.109999999999997,-29.02,-4.09,-5.91
"3494",-9.66,31.23,-5.05999999999999,38.5
"3495",-3.40999999999999,-27.51,-7.34999999999999,-6.64999999999999
"3496",-4.07,-36.15,19.1,4.2
"3497",18.87,9.79,-3.55,68.32
"3498",8.62,-26.78,-1.06999999999999,-8.91999999999999
"3499",27.76,-13.53,6.96,-58.97
"3500",-0.149999999999999,-4.3,12.31,10.61
"3501",8.22,-4.51,-18.1,-6.74000000000001
"3502",13.02,12.48,7.82,26.7
"3503",6.78999999999998,8.79000000000001,-14.21,8.03
"3504",-8.72,10.56,0.790000000000004,-39.74
"3505",13.39,-11.07,-6.63,26.45
"3506",-44.8,-8.95,-13.63,-32.4
"3507",-16.26,-18.39,3.60000000000001,21.43
"3508",-32.29,5.25,5,43.1
"3509",-18.41,-11.66,28.04,-28.59
"3510",17.93,21.41,58.14,-10.28
"3511",58.9,-3.41,-3.18000000000002,-2.61000000000001
"3512",4.45,8.37,-4.02,38.85
"3513",38.51,3.13,-4.65,10.25
"3514",-16.69,24.08,-3.45,-20.24
"3515",2.57,-19.31,24.05,36.15
"3516",33.01,41.19,-17.97,21.14
"3517",-23.63,15.86,-5.64,-14.48
"3518",15.62,-0.669999999999999,-10.42,-5.56
"3519",-23.41,-7.93,-12.13,-19.54
"3520",-32.62,10.88,20.99,34.4
"3521",6.77,-8.58,-3.23,15.88
"3522",20.97,46.04,-3.58,-39.02
"3523",-7.81,19.04,-14.23,-22.91
"3524",-7.2,-50.87,2.23,-43.36
"3525",-14.04,25.58,-15.37,14.99
"3526",-1.94,28.23,-28.49,-4.25999999999999
"3527",31.3,-0.0599999999999925,-14.44,30.72
"3528",25.25,-8.49999999999999,6.65,32.66
"3529",19,19.4,6.57000000000001,24.88
"3530",-16.18,13.99,12.5,6.48000000000001
"3531",66.19,8.96,-0.0200000000000007,7.62
"3532",-2.25000000000001,21.42,53.62,39.76
"3533",10.56,1.69,35.98,15.53
"3534",-36.48,26.52,-23.44,2.58999999999999
"3535",-12.28,18.09,16.53,15.29
"3536",18.02,5.67999999999999,6.74,-3.83000000000001
"3537",28.68,-1.43,27.02,19.5
"3538",-22.77,-0.800000000000019,30.11,2.04
"3539",14.41,44.15,20.86,30.45
"3540",7.99,9.85000000000002,11.39,7.7
"3541",21.53,-30.14,-11.01,-19.52
"3542",-23.91,12.01,3.31,-17.75
"3543",-5.3,0.639999999999997,60.19,42.07
"3544",19.3,2.86,10.4,7.8
"3545",-2.16,-5.05999999999999,-34.51,-6.67
"3546",-0.299999999999994,-14.17,0.770000000000004,-24.01
"3547",-11.39,-2.7,-32.62,8.79999999999997
"3548",-3.80000000000001,3.19000000000001,17.02,-29.72
"3549",-34.2,-33.17,-22.27,-43.64
"3550",-2.17,-7.88,-14.1,-20.36
"3551",-24.02,0.310000000000006,-8.82,36.86
"3552",2.49,-7.86,-6.42,-0.74
"3553",2.31,17.96,-31.89,2.36
"3554",-36.68,34.1,-6.39,37.44
"3555",8.7,16.37,32.85,-60.38
"3556",14.86,10.37,-3.81999999999999,16.56
"3557",27.69,-6.05,13.8,28.67
"3558",11.85,-9.91,21.19,-0.539999999999996
"3559",25.04,28.74,1.32,11.42
"3560",14.89,3.72,40.3,-4.86
"3561",11.5,6.71,42.49,6.21999999999999
"3562",10.07,14.37,-4.55,-6.98000000000002
"3563",16.2,-3.58,34.6,17.4
"3564",1.7,32.69,8.81,65.64
"3565",-2.79,90.16,-4.82,12.07
"3566",-4.82,-9.61,-17.79,-37.39
"3567",-18.6,-19.58,18.09,4.69000000000001
"3568",6.35,22.82,7.95000000000001,12.13
"3569",34.03,15.71,-5.18,21.96
"3570",16.83,13.9,22.41,4.95
"3571",-4.66,-10.39,17.32,3.13
"3572",-45.1,-1.47,36.54,-5.77
"3573",-20.68,10.86,14.96,17.46
"3574",30.12,-12.65,17.32,-25.32
"3575",14.1,-42.27,-17.77,-23.83
"3576",-20.16,18.76,35.39,-22.96
"3577",-16.56,9.57,20.29,-31.98
"3578",10.82,1.53000000000001,-7.06,-48.65
"3579",32.79,10.37,23.21,26.55
"3580",-8.38,-5.51,-14.08,14.31
"3581",7.17,-8.39,29.8,-17.14
"3582",8.19,16.95,-7.88,-37.31
"3583",18.18,4.11,-8.52999999999999,31.56
"3584",26.78,-27,-9.57,-3.66
"3585",-10.96,-29.58,-10.62,-27.07
"3586",18.5,2.76999999999999,-28.02,-21.8
"3587",3.95,-15.3,0.879999999999995,22.38
"3588",46.23,-10.58,-28.8,-66.76
"3589",-39.04,9.03,12.64,34.99
"3590",13.85,-10.17,15.25,-3.97
"3591",24.32,1.11,16.09,-5.70000000000001
"3592",24.49,-2.48,6.33,20.53
"3593",23.36,28.69,13.53,-40.44
"3594",-16.26,8.33,2.12,3.21
"3595",1.22,25.9,-20.42,29.31
"3596",-16.9,43.01,-18.25,-10.61
"3597",43.5,5.97,-14.79,-12.89
"3598",-8.86000000000001,-54.66,-22.42,13.27
"3599",2.36,-26.25,-10.83,-6.65
"3600",-4.15999999999999,23.15,57.09,10.24
"3601",-7.49000000000001,-15.87,8.92,-1.8
"3602",2.01,4.98000000000001,29.86,52.97
"3603",-10.46,-12.47,22.06,-22.58
"3604",-8.89,-14.71,7.65,-41.91
"3605",-2.05,24.93,8.87,29.04
"3606",5.45,-7.54000000000001,29.67,60.95
"3607",-10,-5.54,-16.69,54.07
"3608",-14.01,1.72,18.39,-12.22
"3609",-15.39,13.24,-34.32,-0.780000000000003
"3610",-31.99,3.18,-3.19,2
"3611",6.84,-6.17,-2.95999999999999,55.51
"3612",-19.36,16.1,-1.36999999999999,-3.33
"3613",41.04,3.6,6.40000000000001,9.52
"3614",-2.6,12.32,7.59,21.28
"3615",-9.66,7.96,14.23,-9.53
"3616",-25.41,16.91,-11.95,24.86
"3617",-26.11,-30.4,0.110000000000007,-8.45
"3618",52.24,-6.82,-8.5,-49.66
"3619",-41.66,-3.47,13.18,-2.45999999999999
"3620",29.25,-24.59,0.610000000000002,-2.46999999999998
"3621",14.17,5.48,-3.69,20.15
"3622",-39.75,12.31,-6.38,-25.3
"3623",-30.94,0.979999999999999,9.79,-0.610000000000004
"3624",-13.14,6.76,-4.02,-3.30999999999999
"3625",21.99,22.11,7.86,0.480000000000004
"3626",-0.120000000000001,9.21,-16.21,-21.66
"3627",37.89,0.520000000000012,-0.669999999999993,-17.38
"3628",-4.54,-0.530000000000003,-8.29,12.15
"3629",-1.15,-1.22999999999999,42.75,-8.03999999999999
"3630",15.17,32.09,-30.38,21.04
"3631",-49.77,7.54,10.65,27.08
"3632",18.35,-56.52,-34.52,62.37
"3633",24.19,0.110000000000004,2.97000000000001,19.62
"3634",-14.29,-24.47,10.9,16.76
"3635",-41.03,21.26,-35.14,-41.15
"3636",31.22,0.180000000000007,14.13,5.77
"3637",-28.78,19.78,-31.41,11.21
"3638",26.55,23.06,9.64,-0.48
"3639",6.33,22,-10.35,-24.28
"3640",-18.36,15.19,-6.23,47.57
"3641",52.11,36.49,29.69,105.12
"3642",57.91,-20.18,1.23,29.3
"3643",3.51000000000001,-31.99,-20.75,38.41
"3644",-6.51000000000001,11.42,15.44,-11.92
"3645",-12.84,65.17,1.7,-50.39
"3646",5.75,25.55,12.26,51.31
"3647",49.07,51.52,5.62,8.28
"3648",-23.37,-14.5,-7.28,13.01
"3649",15.87,11.54,-5.95,-11.13
"3650",-5.65000000000002,-10.11,18.43,-6.83999999999999
"3651",1.12,-1.66,-12.53,-1.08
"3652",-3.97999999999999,12.9,2.3,27.83
"3653",3.21,-35.86,25.78,27.29
"3654",-42.66,-7.12999999999999,-15.78,0.309999999999998
"3655",25.73,4.58,7.46,43.68
"3656",33.92,18.89,14.89,54.17
"3657",18.83,-6.86,35.19,-22.97
"3658",-32.28,-5.49,3.04,-21.55
"3659",-40.02,-2.74,22.66,45.17
"3660",-6.66,-30.96,2.85,-31.24
"3661",7.47,-3.08999999999999,-34.24,-5.41
"3662",8.40000000000001,17.9,-10.6,-5.91
"3663",0.699999999999996,30.47,30.01,-55.25
"3664",0.419999999999999,1.36999999999999,2.77,42.72
"3665",-13.03,-3.08,2.7,-4.67
"3666",15.59,-4.93,2.42000000000001,-0.560000000000009
"3667",0.669999999999997,-20.06,-43.27,20.3
"3668",11.39,6.56,-7.82,75.22
"3669",-10.14,-4.90000000000001,-4.22,1.42999999999999
"3670",-25.39,-20.08,10.28,18.87
"3671",58.74,25.6,-0.999999999999999,-34.47
"3672",3.81,24.09,-1.39,28.71
"3673",-6.14,16.39,-4.62,-4.11
"3674",-14.14,7.41,-6.82000000000001,27.66
"3675",-12.09,-15.48,4.52,49.56
"3676",-40.22,-24.47,-6.86,-13.26
"3677",37.51,-2.17,5.91,27.61
"3678",23.22,47.09,-60.15,-30.43
"3679",3.9,-15.57,28.02,-19.31
"3680",-23.32,6.72999999999999,40.57,19.88
"3681",14.85,-12.11,21.46,30.17
"3682",-10.55,-11.78,18.6,-8.12
"3683",-26.87,37.27,7.24,10.73
"3684",-2.99,-12.88,-6.69,-14.46
"3685",9.53999999999999,0.34,-26.99,-12.41
"3686",-17.27,-13.35,-6.49,-4.99
"3687",7.2,-10.66,13.09,-2.33
"3688",-12.83,1.9,-0.250000000000002,-17.97
"3689",8.85,-26.03,7.15,15.44
"3690",-13.52,-9.45,-10.12,18.39
"3691",14.94,7.36,0.349999999999999,-33.18
"3692",-5.37999999999999,4.18,-0.509999999999992,9.33
"3693",-8.33,15.63,35.59,-32.91
"3694",-32.37,0.660000000000009,16.83,4.12999999999999
"3695",-7.03999999999999,37.79,-5.55,-41.15
"3696",-14.42,-38.15,-9.15,-39.33
"3697",-24.16,-30.28,-39.47,-23.31
"3698",6.81,-7.35999999999999,17.52,-7.6
"3699",-18.92,-7.6,27.51,13.35
"3700",-24.86,19.14,9.67,-9.87
"3701",53.17,-12.31,17.64,17.91
